,birthday,annualpay,gender,education_type,wanted_annualpay,sort,annualpay
20044,28.0,300.0,0.0,6.0,350.0,2.0,300.0
20045,48.0,600.0,0.0,6.0,450.0,2.0,400.0
20046,40.0,200.0,1.0,4.0,250.0,2.0,200.0
20047,26.0,300.0,0.0,4.0,400.0,2.0,400.0
20048,38.0,550.0,0.0,2.0,700.0,2.0,600.0
20049,46.0,300.0,1.0,7.0,350.0,2.0,300.0
20050,43.0,300.0,0.0,6.0,400.0,2.0,400.0
20051,30.0,200.0,1.0,4.0,200.0,2.0,200.0
20052,33.0,400.0,0.0,4.0,450.0,2.0,400.0
20053,42.0,500.0,0.0,4.0,600.0,2.0,600.0
20054,40.0,500.0,0.0,6.0,400.0,2.0,400.0
20055,36.0,400.0,1.0,1.0,400.0,2.0,400.0
20056,19.0,200.0,1.0,2.0,250.0,2.0,200.0
20057,45.0,400.0,0.0,6.0,250.0,2.0,200.0
20058,49.0,450.0,0.0,2.0,500.0,2.0,400.0
20059,26.0,200.0,0.0,4.0,350.0,2.0,300.0
20060,26.0,350.0,0.0,2.0,350.0,2.0,200.0
20061,44.0,300.0,0.0,4.0,600.0,2.0,600.0
20062,56.0,350.0,0.0,6.0,400.0,2.0,500.0
20063,35.0,250.0,1.0,2.0,200.0,2.0,200.0
20064,22.0,200.0,0.0,2.0,250.0,2.0,200.0
20065,47.0,200.0,1.0,6.0,400.0,2.0,300.0
20066,59.0,850.0,0.0,6.0,450.0,2.0,400.0
20067,43.0,450.0,0.0,4.0,500.0,2.0,450.0
20068,43.0,600.0,0.0,6.0,750.0,2.0,700.0
20069,49.0,900.0,0.0,6.0,800.0,2.0,800.0
20070,48.0,200.0,1.0,6.0,200.0,2.0,200.0
20071,48.0,500.0,0.0,4.0,450.0,2.0,400.0
20072,41.0,200.0,1.0,2.0,200.0,2.0,200.0
20073,53.0,800.0,0.0,6.0,750.0,2.0,800.0
20074,44.0,250.0,1.0,4.0,300.0,2.0,200.0
20075,21.0,300.0,0.0,2.0,450.0,2.0,200.0
20076,36.0,450.0,1.0,7.0,550.0,2.0,500.0
20077,47.0,600.0,0.0,4.0,650.0,2.0,600.0
20078,39.0,250.0,0.0,2.0,350.0,2.0,300.0
20079,33.0,300.0,0.0,6.0,400.0,2.0,350.0
20080,33.0,400.0,0.0,2.0,450.0,2.0,400.0
20081,50.0,200.0,0.0,2.0,300.0,2.0,200.0
20082,36.0,500.0,0.0,7.0,500.0,2.0,500.0
20083,48.0,200.0,1.0,4.0,200.0,2.0,200.0
20084,40.0,600.0,0.0,3.0,600.0,2.0,600.0
20085,25.0,200.0,0.0,2.0,300.0,2.0,200.0
20086,49.0,500.0,0.0,2.0,550.0,2.0,500.0
20087,31.0,400.0,0.0,4.0,450.0,2.0,400.0
20088,37.0,400.0,1.0,6.0,450.0,2.0,400.0
20089,27.0,250.0,1.0,4.0,350.0,2.0,300.0
20090,41.0,250.0,0.0,3.0,450.0,2.0,400.0
20091,29.0,200.0,1.0,6.0,200.0,2.0,200.0
20092,48.0,400.0,0.0,6.0,450.0,2.0,400.0
20093,27.0,350.0,0.0,6.0,400.0,2.0,350.0
20094,27.0,250.0,0.0,6.0,400.0,2.0,350.0
20095,41.0,200.0,1.0,4.0,400.0,2.0,350.0
20096,43.0,700.0,0.0,6.0,750.0,2.0,700.0
20097,25.0,200.0,0.0,4.0,350.0,2.0,300.0
20098,33.0,250.0,1.0,2.0,400.0,2.0,400.0
20099,31.0,200.0,1.0,2.0,300.0,2.0,200.0
20100,44.0,300.0,1.0,2.0,350.0,2.0,300.0
20101,46.0,350.0,1.0,3.0,350.0,2.0,300.0
20102,37.0,300.0,1.0,4.0,250.0,2.0,200.0
20103,37.0,300.0,0.0,4.0,450.0,2.0,400.0
20104,39.0,250.0,0.0,5.0,350.0,2.0,350.0
20105,48.0,300.0,0.0,2.0,350.0,2.0,300.0
20106,42.0,550.0,0.0,6.0,550.0,2.0,500.0
20107,34.0,500.0,0.0,2.0,500.0,2.0,450.0
20108,33.0,300.0,1.0,3.0,350.0,2.0,300.0
20109,22.0,250.0,0.0,1.0,350.0,2.0,300.0
20110,44.0,600.0,0.0,2.0,600.0,2.0,600.0
20111,36.0,450.0,1.0,6.0,500.0,2.0,500.0
20112,33.0,200.0,1.0,2.0,250.0,2.0,200.0
20113,34.0,450.0,0.0,6.0,450.0,2.0,400.0
20114,42.0,250.0,1.0,3.0,250.0,2.0,200.0
20115,28.0,200.0,0.0,6.0,300.0,2.0,200.0
20116,28.0,200.0,0.0,2.0,300.0,2.0,200.0
20117,42.0,600.0,0.0,4.0,550.0,2.0,550.0
20118,31.0,400.0,0.0,4.0,500.0,2.0,450.0
20119,48.0,500.0,0.0,2.0,400.0,2.0,400.0
20120,41.0,200.0,1.0,4.0,250.0,2.0,200.0
20121,51.0,850.0,0.0,6.0,650.0,2.0,600.0
20122,40.0,300.0,1.0,4.0,300.0,2.0,200.0
20123,42.0,200.0,1.0,2.0,350.0,2.0,300.0
20124,24.0,200.0,0.0,6.0,700.0,2.0,200.0
20125,41.0,250.0,1.0,2.0,250.0,2.0,200.0
20126,32.0,200.0,1.0,2.0,250.0,2.0,200.0
20127,38.0,300.0,0.0,2.0,400.0,2.0,400.0
20128,26.0,250.0,1.0,6.0,300.0,2.0,250.0
20129,41.0,550.0,0.0,6.0,500.0,2.0,500.0
20130,48.0,550.0,0.0,4.0,450.0,2.0,400.0
20131,43.0,400.0,1.0,2.0,400.0,2.0,400.0
20132,42.0,700.0,0.0,6.0,450.0,2.0,400.0
20133,38.0,400.0,1.0,2.0,450.0,2.0,400.0
20134,41.0,200.0,1.0,6.0,200.0,2.0,200.0
20135,35.0,300.0,1.0,4.0,200.0,2.0,200.0
20136,24.0,200.0,0.0,2.0,400.0,2.0,400.0
20137,37.0,450.0,0.0,3.0,450.0,2.0,400.0
20138,26.0,200.0,0.0,1.0,250.0,2.0,200.0
20139,40.0,350.0,0.0,2.0,450.0,2.0,400.0
20140,32.0,300.0,1.0,4.0,400.0,2.0,400.0
20141,27.0,350.0,0.0,6.0,400.0,2.0,350.0
20142,26.0,400.0,0.0,6.0,400.0,2.0,350.0
20143,35.0,350.0,1.0,4.0,400.0,2.0,400.0
20144,38.0,300.0,1.0,2.0,300.0,2.0,200.0
20145,41.0,450.0,1.0,3.0,450.0,2.0,400.0
20146,44.0,300.0,1.0,6.0,400.0,2.0,300.0
20147,45.0,300.0,1.0,3.0,200.0,2.0,200.0
20148,22.0,200.0,0.0,2.0,200.0,2.0,200.0
20149,46.0,350.0,1.0,6.0,400.0,2.0,300.0
20150,29.0,350.0,0.0,7.0,300.0,2.0,200.0
20151,28.0,250.0,1.0,5.0,350.0,2.0,300.0
20152,48.0,300.0,1.0,4.0,200.0,2.0,200.0
20153,30.0,200.0,1.0,2.0,200.0,2.0,200.0
20154,48.0,200.0,1.0,2.0,350.0,2.0,300.0
20155,31.0,350.0,1.0,6.0,350.0,2.0,300.0
20156,44.0,400.0,1.0,7.0,400.0,2.0,300.0
20157,33.0,500.0,0.0,1.0,650.0,2.0,750.0
20158,51.0,450.0,1.0,2.0,500.0,2.0,450.0
20159,47.0,450.0,0.0,4.0,400.0,2.0,400.0
20160,33.0,300.0,0.0,2.0,350.0,2.0,300.0
20161,33.0,350.0,1.0,6.0,350.0,2.0,300.0
20162,39.0,400.0,0.0,2.0,400.0,2.0,400.0
20163,37.0,250.0,0.0,2.0,350.0,2.0,300.0
20164,25.0,250.0,1.0,6.0,250.0,2.0,200.0
20165,65.0,1200.0,0.0,6.0,500.0,2.0,500.0
20166,50.0,200.0,0.0,6.0,300.0,2.0,200.0
20167,30.0,300.0,1.0,6.0,350.0,2.0,300.0
20168,40.0,650.0,1.0,6.0,650.0,2.0,200.0
20169,35.0,400.0,0.0,2.0,500.0,2.0,450.0
20170,30.0,200.0,0.0,6.0,400.0,2.0,350.0
20171,50.0,350.0,1.0,4.0,450.0,2.0,450.0
20172,38.0,250.0,1.0,2.0,250.0,2.0,200.0
20173,29.0,250.0,1.0,4.0,300.0,2.0,250.0
20174,40.0,450.0,0.0,4.0,450.0,2.0,400.0
20175,28.0,250.0,0.0,6.0,350.0,2.0,300.0
20176,43.0,500.0,0.0,2.0,500.0,2.0,450.0
20177,37.0,400.0,1.0,4.0,350.0,2.0,300.0
20178,31.0,450.0,1.0,6.0,450.0,2.0,400.0
20179,35.0,350.0,1.0,3.0,400.0,2.0,400.0
20180,29.0,300.0,0.0,6.0,400.0,2.0,350.0
20181,34.0,500.0,0.0,6.0,650.0,2.0,500.0
20182,44.0,550.0,0.0,6.0,550.0,2.0,500.0
20183,32.0,300.0,0.0,6.0,400.0,2.0,350.0
20184,26.0,250.0,1.0,6.0,300.0,2.0,250.0
20185,51.0,500.0,0.0,6.0,550.0,2.0,500.0
20186,34.0,200.0,0.0,2.0,300.0,2.0,200.0
20187,41.0,300.0,0.0,6.0,400.0,2.0,400.0
20188,35.0,450.0,0.0,3.0,500.0,2.0,450.0
20189,52.0,400.0,0.0,2.0,400.0,2.0,400.0
20190,23.0,200.0,1.0,4.0,300.0,2.0,200.0
20191,29.0,250.0,1.0,4.0,250.0,2.0,200.0
20192,34.0,350.0,0.0,2.0,400.0,2.0,400.0
20193,44.0,500.0,0.0,2.0,450.0,2.0,400.0
20194,45.0,500.0,1.0,2.0,450.0,2.0,400.0
20195,46.0,450.0,0.0,6.0,500.0,2.0,500.0
20196,42.0,200.0,1.0,2.0,250.0,2.0,200.0
20197,50.0,250.0,1.0,6.0,350.0,2.0,300.0
20198,26.0,300.0,0.0,4.0,400.0,2.0,400.0
20199,28.0,250.0,1.0,4.0,300.0,2.0,250.0
20200,33.0,200.0,0.0,6.0,200.0,2.0,200.0
20201,27.0,300.0,0.0,4.0,300.0,2.0,250.0
20202,44.0,500.0,1.0,4.0,400.0,2.0,350.0
20203,37.0,400.0,1.0,6.0,200.0,2.0,200.0
20204,46.0,550.0,0.0,4.0,550.0,2.0,500.0
20205,44.0,200.0,1.0,3.0,300.0,2.0,200.0
20206,26.0,250.0,0.0,6.0,650.0,2.0,200.0
20207,41.0,300.0,1.0,4.0,400.0,2.0,350.0
20208,38.0,300.0,0.0,4.0,450.0,2.0,450.0
20209,33.0,200.0,0.0,6.0,450.0,2.0,400.0
20210,35.0,550.0,0.0,1.0,550.0,2.0,450.0
20211,47.0,300.0,0.0,6.0,250.0,2.0,200.0
20212,47.0,400.0,1.0,6.0,400.0,2.0,300.0
20213,40.0,250.0,1.0,2.0,300.0,2.0,200.0
20214,44.0,250.0,1.0,6.0,300.0,2.0,200.0
20215,43.0,300.0,0.0,1.0,350.0,2.0,300.0
20216,36.0,300.0,0.0,4.0,500.0,2.0,450.0
20217,44.0,800.0,0.0,4.0,650.0,2.0,600.0
20218,42.0,400.0,1.0,4.0,450.0,2.0,400.0
20219,23.0,200.0,0.0,6.0,250.0,2.0,200.0
20220,52.0,550.0,0.0,2.0,500.0,2.0,400.0
20221,25.0,250.0,1.0,6.0,350.0,2.0,300.0
20222,46.0,200.0,1.0,2.0,200.0,2.0,200.0
20223,31.0,300.0,0.0,6.0,300.0,2.0,200.0
20224,46.0,200.0,1.0,6.0,200.0,2.0,200.0
20225,36.0,250.0,1.0,6.0,300.0,2.0,200.0
20226,32.0,300.0,0.0,2.0,450.0,2.0,400.0
20227,24.0,300.0,0.0,6.0,350.0,2.0,300.0
20228,45.0,450.0,1.0,3.0,500.0,2.0,450.0
20229,31.0,400.0,0.0,6.0,450.0,2.0,400.0
20230,56.0,550.0,0.0,6.0,550.0,2.0,500.0
20231,37.0,200.0,0.0,2.0,250.0,2.0,200.0
20232,49.0,250.0,0.0,4.0,400.0,2.0,400.0
20233,44.0,400.0,1.0,2.0,400.0,2.0,350.0
20234,42.0,250.0,0.0,4.0,400.0,2.0,400.0
20235,30.0,200.0,1.0,6.0,350.0,2.0,300.0
20236,46.0,600.0,0.0,6.0,600.0,2.0,500.0
20237,23.0,250.0,1.0,2.0,350.0,2.0,200.0
20238,37.0,200.0,1.0,2.0,200.0,2.0,200.0
20239,29.0,200.0,1.0,6.0,300.0,2.0,200.0
20240,43.0,300.0,1.0,6.0,400.0,2.0,300.0
20241,42.0,500.0,0.0,4.0,550.0,2.0,550.0
20242,43.0,250.0,0.0,6.0,350.0,2.0,300.0
20243,48.0,800.0,0.0,2.0,650.0,2.0,600.0
20244,42.0,500.0,0.0,2.0,300.0,2.0,300.0
20245,24.0,400.0,0.0,6.0,400.0,2.0,350.0
20246,48.0,650.0,0.0,6.0,750.0,2.0,700.0
20247,49.0,500.0,0.0,2.0,600.0,2.0,600.0
20248,34.0,350.0,1.0,6.0,450.0,2.0,400.0
20249,60.0,200.0,0.0,6.0,500.0,2.0,500.0
20250,30.0,350.0,1.0,6.0,400.0,2.0,350.0
20251,31.0,400.0,0.0,6.0,400.0,2.0,350.0
20252,46.0,250.0,1.0,3.0,350.0,2.0,300.0
20253,31.0,350.0,1.0,6.0,350.0,2.0,300.0
20254,44.0,300.0,1.0,4.0,400.0,2.0,350.0
20255,47.0,350.0,1.0,6.0,350.0,2.0,300.0
20256,37.0,450.0,1.0,3.0,450.0,2.0,400.0
20257,26.0,350.0,1.0,6.0,450.0,2.0,400.0
20258,48.0,800.0,0.0,3.0,700.0,2.0,800.0
20259,44.0,350.0,1.0,3.0,350.0,2.0,300.0
20260,24.0,300.0,0.0,6.0,300.0,2.0,250.0
20261,56.0,600.0,0.0,2.0,600.0,2.0,850.0
20262,30.0,200.0,1.0,4.0,200.0,2.0,200.0
20263,42.0,400.0,0.0,2.0,400.0,2.0,400.0
20264,30.0,250.0,1.0,3.0,450.0,2.0,400.0
20265,55.0,200.0,1.0,3.0,350.0,2.0,300.0
20266,43.0,350.0,0.0,4.0,350.0,2.0,350.0
20267,42.0,400.0,0.0,5.0,500.0,2.0,450.0
20268,26.0,300.0,1.0,6.0,350.0,2.0,300.0
20269,43.0,450.0,0.0,4.0,400.0,2.0,400.0
20270,24.0,200.0,1.0,2.0,200.0,2.0,200.0
20271,43.0,300.0,1.0,2.0,200.0,2.0,200.0
20272,50.0,900.0,0.0,6.0,900.0,2.0,900.0
20273,30.0,350.0,0.0,2.0,400.0,2.0,350.0
20274,26.0,350.0,0.0,4.0,400.0,2.0,400.0
20275,41.0,200.0,1.0,2.0,200.0,2.0,200.0
20276,31.0,200.0,0.0,6.0,250.0,2.0,200.0
20277,42.0,300.0,1.0,7.0,400.0,2.0,300.0
20278,40.0,300.0,1.0,2.0,200.0,2.0,200.0
20279,34.0,200.0,0.0,2.0,300.0,2.0,200.0
20280,46.0,300.0,0.0,2.0,550.0,2.0,500.0
20281,32.0,200.0,1.0,4.0,200.0,2.0,200.0
20282,21.0,250.0,1.0,2.0,300.0,2.0,200.0
20283,24.0,250.0,1.0,6.0,250.0,2.0,200.0
20284,45.0,500.0,0.0,2.0,550.0,2.0,500.0
20285,44.0,250.0,1.0,3.0,400.0,2.0,300.0
20286,39.0,550.0,0.0,2.0,450.0,2.0,400.0
20287,48.0,650.0,0.0,6.0,550.0,2.0,500.0
20288,30.0,200.0,1.0,3.0,250.0,2.0,200.0
20289,47.0,200.0,0.0,6.0,350.0,2.0,300.0
20290,39.0,450.0,0.0,6.0,550.0,2.0,550.0
20291,48.0,300.0,1.0,2.0,350.0,2.0,300.0
20292,31.0,300.0,1.0,6.0,400.0,2.0,400.0
20293,35.0,300.0,0.0,2.0,400.0,2.0,400.0
20294,45.0,800.0,0.0,4.0,650.0,2.0,600.0
20295,35.0,250.0,0.0,6.0,350.0,2.0,300.0
20296,33.0,200.0,1.0,6.0,350.0,2.0,300.0
20297,24.0,200.0,1.0,6.0,300.0,2.0,200.0
20298,45.0,200.0,0.0,6.0,550.0,2.0,500.0
20299,39.0,300.0,0.0,5.0,400.0,2.0,400.0
20300,49.0,950.0,0.0,6.0,850.0,2.0,800.0
20301,45.0,350.0,0.0,2.0,350.0,2.0,300.0
20302,24.0,250.0,1.0,6.0,300.0,2.0,200.0
20303,40.0,550.0,0.0,6.0,550.0,2.0,550.0
20304,44.0,300.0,0.0,2.0,450.0,2.0,400.0
20305,44.0,400.0,1.0,3.0,400.0,2.0,300.0
20306,44.0,650.0,0.0,7.0,650.0,2.0,650.0
20307,43.0,200.0,0.0,2.0,350.0,2.0,300.0
20308,52.0,200.0,0.0,6.0,550.0,2.0,200.0
20309,49.0,300.0,0.0,6.0,450.0,2.0,400.0
20310,42.0,200.0,1.0,2.0,200.0,2.0,200.0
20311,40.0,200.0,0.0,1.0,200.0,2.0,200.0
20312,44.0,700.0,0.0,6.0,650.0,2.0,600.0
20313,44.0,200.0,1.0,7.0,400.0,2.0,300.0
20314,31.0,200.0,1.0,6.0,300.0,2.0,250.0
20315,47.0,500.0,0.0,6.0,500.0,2.0,500.0
20316,21.0,300.0,0.0,2.0,300.0,2.0,200.0
20317,50.0,450.0,0.0,2.0,700.0,2.0,800.0
20318,50.0,200.0,1.0,3.0,200.0,2.0,200.0
20319,48.0,200.0,1.0,4.0,300.0,2.0,200.0
20320,28.0,400.0,0.0,6.0,450.0,2.0,400.0
20321,48.0,250.0,0.0,6.0,350.0,2.0,300.0
20322,32.0,450.0,1.0,2.0,450.0,2.0,400.0
20323,36.0,200.0,1.0,3.0,200.0,2.0,200.0
20324,32.0,350.0,0.0,6.0,400.0,2.0,350.0
20325,36.0,300.0,1.0,6.0,350.0,2.0,300.0
20326,32.0,300.0,0.0,6.0,300.0,2.0,200.0
20327,32.0,450.0,0.0,6.0,400.0,2.0,350.0
20328,49.0,300.0,1.0,6.0,300.0,2.0,200.0
20329,48.0,200.0,1.0,4.0,300.0,2.0,200.0
20330,41.0,400.0,0.0,6.0,300.0,2.0,300.0
20331,35.0,300.0,1.0,6.0,300.0,2.0,200.0
20332,45.0,400.0,0.0,6.0,450.0,2.0,400.0
20333,35.0,450.0,1.0,6.0,450.0,2.0,400.0
20334,59.0,450.0,0.0,4.0,350.0,2.0,350.0
20335,41.0,200.0,0.0,2.0,250.0,2.0,200.0
20336,25.0,200.0,0.0,4.0,350.0,2.0,300.0
20337,36.0,300.0,0.0,4.0,450.0,2.0,400.0
20338,48.0,600.0,0.0,6.0,600.0,2.0,500.0
20339,27.0,300.0,0.0,6.0,350.0,2.0,300.0
20340,39.0,550.0,0.0,4.0,600.0,2.0,600.0
20341,47.0,300.0,0.0,1.0,650.0,2.0,750.0
20342,29.0,250.0,0.0,2.0,300.0,2.0,200.0
20343,46.0,600.0,0.0,4.0,500.0,2.0,400.0
20344,36.0,250.0,0.0,6.0,250.0,2.0,200.0
20345,26.0,300.0,1.0,3.0,300.0,2.0,250.0
20346,57.0,500.0,0.0,6.0,500.0,2.0,500.0
20347,36.0,200.0,1.0,6.0,400.0,2.0,400.0
20348,48.0,400.0,0.0,6.0,450.0,2.0,400.0
20349,48.0,200.0,1.0,3.0,200.0,2.0,200.0
20350,34.0,350.0,1.0,6.0,400.0,2.0,400.0
20351,60.0,700.0,0.0,6.0,550.0,2.0,500.0
20352,28.0,300.0,1.0,3.0,350.0,2.0,300.0
20353,48.0,200.0,0.0,2.0,400.0,2.0,400.0
20354,43.0,250.0,1.0,6.0,300.0,2.0,200.0
20355,45.0,450.0,1.0,7.0,500.0,2.0,550.0
20356,48.0,200.0,0.0,4.0,450.0,2.0,400.0
20357,41.0,450.0,0.0,2.0,400.0,2.0,400.0
20358,39.0,550.0,0.0,6.0,550.0,2.0,550.0
20359,45.0,200.0,1.0,6.0,250.0,2.0,200.0
20360,29.0,400.0,1.0,2.0,300.0,2.0,200.0
20361,35.0,300.0,1.0,6.0,300.0,2.0,200.0
20362,44.0,250.0,1.0,3.0,400.0,2.0,300.0
20363,49.0,400.0,0.0,2.0,400.0,2.0,400.0
20364,35.0,200.0,1.0,2.0,200.0,2.0,200.0
20365,31.0,400.0,0.0,4.0,600.0,2.0,550.0
20366,22.0,200.0,0.0,4.0,400.0,2.0,200.0
20367,28.0,300.0,1.0,2.0,250.0,2.0,200.0
20368,29.0,300.0,0.0,4.0,450.0,2.0,400.0
20369,46.0,500.0,0.0,6.0,500.0,2.0,500.0
20370,42.0,400.0,1.0,6.0,500.0,2.0,500.0
20371,42.0,550.0,0.0,4.0,450.0,2.0,400.0
20372,47.0,200.0,1.0,6.0,300.0,2.0,200.0
20373,43.0,400.0,0.0,6.0,400.0,2.0,400.0
20374,29.0,200.0,0.0,4.0,400.0,2.0,350.0
20375,30.0,450.0,0.0,5.0,500.0,2.0,450.0
20376,44.0,250.0,1.0,2.0,400.0,2.0,350.0
20377,40.0,200.0,1.0,1.0,200.0,2.0,200.0
20378,43.0,200.0,1.0,2.0,200.0,2.0,200.0
20379,35.0,200.0,0.0,7.0,250.0,2.0,200.0
20380,22.0,200.0,1.0,4.0,250.0,2.0,200.0
20381,28.0,300.0,1.0,4.0,400.0,2.0,300.0
20382,57.0,800.0,0.0,7.0,800.0,2.0,800.0
20383,38.0,600.0,0.0,6.0,600.0,2.0,550.0
20384,42.0,700.0,0.0,6.0,850.0,2.0,800.0
20385,37.0,200.0,0.0,2.0,250.0,2.0,200.0
20386,39.0,650.0,0.0,4.0,600.0,2.0,600.0
20387,25.0,250.0,0.0,6.0,350.0,2.0,300.0
20388,28.0,300.0,1.0,4.0,400.0,2.0,300.0
20389,42.0,400.0,0.0,4.0,500.0,2.0,450.0
20390,31.0,500.0,0.0,6.0,450.0,2.0,400.0
20391,37.0,400.0,0.0,4.0,300.0,2.0,300.0
20392,43.0,300.0,0.0,4.0,450.0,2.0,450.0
20393,35.0,450.0,0.0,6.0,500.0,2.0,450.0
20394,44.0,350.0,1.0,6.0,300.0,2.0,200.0
20395,35.0,250.0,1.0,3.0,300.0,2.0,200.0
20396,44.0,500.0,0.0,6.0,500.0,2.0,500.0
20397,52.0,200.0,1.0,1.0,250.0,2.0,200.0
20398,44.0,300.0,0.0,7.0,400.0,2.0,300.0
20399,50.0,600.0,0.0,2.0,550.0,2.0,500.0
20400,25.0,350.0,1.0,6.0,350.0,2.0,300.0
20401,43.0,300.0,0.0,6.0,400.0,2.0,400.0
20402,39.0,300.0,0.0,4.0,450.0,2.0,400.0
20403,37.0,400.0,0.0,4.0,550.0,2.0,550.0
20404,32.0,400.0,0.0,6.0,450.0,2.0,400.0
20405,34.0,300.0,0.0,6.0,350.0,2.0,300.0
20406,36.0,400.0,1.0,3.0,550.0,2.0,500.0
20407,45.0,450.0,0.0,2.0,550.0,2.0,500.0
20408,49.0,300.0,0.0,2.0,300.0,2.0,250.0
20409,27.0,200.0,1.0,7.0,250.0,2.0,200.0
20410,39.0,300.0,0.0,4.0,350.0,2.0,350.0
20411,41.0,400.0,1.0,4.0,350.0,2.0,300.0
20412,28.0,250.0,1.0,6.0,300.0,2.0,200.0
20413,37.0,250.0,1.0,2.0,350.0,2.0,300.0
20414,44.0,200.0,1.0,3.0,400.0,2.0,300.0
20415,34.0,400.0,0.0,2.0,400.0,2.0,400.0
20416,34.0,350.0,0.0,6.0,350.0,2.0,300.0
20417,24.0,200.0,0.0,6.0,350.0,2.0,300.0
20418,48.0,600.0,0.0,6.0,600.0,2.0,500.0
20419,32.0,200.0,1.0,4.0,300.0,2.0,250.0
20420,34.0,550.0,0.0,6.0,550.0,2.0,550.0
20421,36.0,350.0,0.0,2.0,450.0,2.0,400.0
20422,30.0,450.0,1.0,6.0,450.0,2.0,400.0
20423,49.0,350.0,0.0,2.0,400.0,2.0,400.0
20424,46.0,300.0,0.0,6.0,350.0,2.0,300.0
20425,24.0,250.0,1.0,6.0,300.0,2.0,200.0
20426,41.0,600.0,0.0,6.0,550.0,2.0,500.0
20427,26.0,350.0,0.0,6.0,400.0,2.0,350.0
20428,38.0,200.0,1.0,4.0,200.0,2.0,200.0
20429,39.0,250.0,1.0,4.0,300.0,2.0,200.0
20430,31.0,550.0,0.0,2.0,500.0,2.0,400.0
20431,43.0,250.0,0.0,4.0,300.0,2.0,300.0
20432,36.0,500.0,0.0,2.0,550.0,2.0,550.0
20433,47.0,200.0,1.0,3.0,200.0,2.0,200.0
20434,44.0,500.0,0.0,3.0,450.0,2.0,400.0
20435,26.0,400.0,0.0,6.0,450.0,2.0,400.0
20436,36.0,400.0,0.0,4.0,450.0,2.0,400.0
20437,29.0,350.0,0.0,2.0,350.0,2.0,300.0
20438,27.0,200.0,1.0,6.0,200.0,2.0,200.0
20439,45.0,200.0,1.0,4.0,200.0,2.0,200.0
20440,36.0,300.0,0.0,2.0,400.0,2.0,400.0
20441,36.0,550.0,0.0,6.0,550.0,2.0,550.0
20442,25.0,250.0,1.0,6.0,250.0,2.0,200.0
20443,48.0,400.0,0.0,4.0,500.0,2.0,400.0
20444,27.0,300.0,0.0,6.0,400.0,2.0,350.0
20445,43.0,200.0,1.0,2.0,300.0,2.0,200.0
20446,38.0,500.0,0.0,6.0,350.0,2.0,350.0
20447,32.0,300.0,1.0,3.0,300.0,2.0,250.0
20448,37.0,450.0,0.0,2.0,400.0,2.0,400.0
20449,55.0,600.0,0.0,4.0,600.0,2.0,600.0
20450,47.0,200.0,0.0,4.0,250.0,2.0,200.0
20451,41.0,200.0,1.0,2.0,200.0,2.0,200.0
20452,39.0,250.0,1.0,3.0,250.0,2.0,200.0
20453,46.0,200.0,1.0,4.0,200.0,2.0,200.0
20454,36.0,250.0,0.0,2.0,300.0,2.0,250.0
20455,31.0,450.0,0.0,6.0,850.0,2.0,500.0
20456,38.0,900.0,0.0,2.0,650.0,2.0,600.0
20457,40.0,200.0,0.0,4.0,200.0,2.0,200.0
20458,45.0,200.0,1.0,2.0,250.0,2.0,200.0
20459,33.0,200.0,1.0,6.0,250.0,2.0,200.0
20460,34.0,400.0,1.0,6.0,550.0,2.0,500.0
20461,54.0,650.0,0.0,3.0,650.0,2.0,600.0
20462,47.0,300.0,1.0,2.0,350.0,2.0,300.0
20463,32.0,200.0,1.0,2.0,350.0,2.0,300.0
20464,35.0,250.0,0.0,7.0,450.0,2.0,250.0
20465,50.0,250.0,0.0,4.0,350.0,2.0,350.0
20466,26.0,250.0,1.0,2.0,300.0,2.0,200.0
20467,27.0,250.0,0.0,6.0,300.0,2.0,200.0
20468,49.0,500.0,0.0,2.0,550.0,2.0,500.0
20469,25.0,300.0,0.0,2.0,400.0,2.0,400.0
20470,25.0,350.0,1.0,3.0,400.0,2.0,350.0
20471,21.0,200.0,0.0,6.0,300.0,2.0,200.0
20472,31.0,550.0,0.0,2.0,550.0,2.0,400.0
20473,36.0,450.0,0.0,6.0,450.0,2.0,400.0
20474,29.0,500.0,0.0,7.0,600.0,2.0,500.0
20475,32.0,350.0,0.0,6.0,350.0,2.0,300.0
20476,45.0,200.0,1.0,3.0,250.0,2.0,200.0
20477,33.0,300.0,0.0,2.0,550.0,2.0,400.0
20478,48.0,200.0,1.0,4.0,200.0,2.0,200.0
20479,22.0,200.0,1.0,6.0,650.0,2.0,200.0
20480,44.0,300.0,1.0,6.0,350.0,2.0,300.0
20481,43.0,550.0,0.0,2.0,550.0,2.0,500.0
20482,24.0,200.0,0.0,6.0,350.0,2.0,300.0
20483,24.0,200.0,1.0,2.0,300.0,2.0,200.0
20484,28.0,350.0,1.0,2.0,500.0,2.0,450.0
20485,29.0,400.0,0.0,4.0,550.0,2.0,450.0
20486,35.0,200.0,1.0,6.0,200.0,2.0,200.0
20487,34.0,200.0,1.0,2.0,200.0,2.0,200.0
20488,22.0,200.0,0.0,4.0,450.0,2.0,200.0
20489,42.0,300.0,0.0,6.0,350.0,2.0,300.0
20490,20.0,200.0,1.0,2.0,250.0,2.0,200.0
20491,26.0,250.0,1.0,4.0,300.0,2.0,250.0
20492,26.0,250.0,1.0,6.0,300.0,2.0,250.0
20493,34.0,200.0,1.0,3.0,200.0,2.0,200.0
